drugpair,label
"('Compound::DB00328', 'Compound::DB01026')",0
"('Compound::DB00328', 'Compound::DB01009')",1
"('Compound::DB00328', 'Compound::DB00598')",9
"('Compound::DB00328', 'Compound::DB01097')",0
"('Compound::DB00328', 'Compound::DB01137')",34
"('Compound::DB00328', 'Compound::DB09198')",0
"('Compound::DB00328', 'Compound::DB06725')",1
"('Compound::DB00328', 'Compound::DB00678')",0
"('Compound::DB00328', 'Compound::DB00227')",0
"('Compound::DB00328', 'Compound::DB09212')",1
"('Compound::DB00328', 'Compound::DB01046')",4
"('Compound::DB00328', 'Compound::DB09280')",3
"('Compound::DB00328', 'Compound::DB01283')",1
"('Compound::DB00328', 'Compound::DB00179')",1
"('Compound::DB00328', 'Compound::DB00784')",1
"('Compound::DB00328', 'Compound::DB00814')",1
"('Compound::DB00328', 'Compound::DB00563')",2
"('Compound::DB00328', 'Compound::DB00959')",1
"('Compound::DB00328', 'Compound::DB00264')",9
"('Compound::DB00328', 'Compound::DB06595')",0
"('Compound::DB00328', 'Compound::DB00834')",2
"('Compound::DB00328', 'Compound::DB01171')",0
"('Compound::DB00328', 'Compound::DB00745')",0
"('Compound::DB00328', 'Compound::DB00764')",1
"('Compound::DB00328', 'Compound::DB09285')",1
"('Compound::DB00328', 'Compound::DB00688')",1
"('Compound::DB00328', 'Compound::DB01024')",1
"('Compound::DB00328', 'Compound::DB00461')",1
"('Compound::DB00328', 'Compound::DB09049')",2
"('Compound::DB00328', 'Compound::DB00788')",1
"('Compound::DB00328', 'Compound::DB04861')",9
"('Compound::DB00328', 'Compound::DB00622')",0
"('Compound::DB00332', 'Compound::DB11633')",2
"('Compound::DB00332', 'Compound::DB00677')",4
"('Compound::DB00332', 'Compound::DB00951')",0
"('Compound::DB00332', 'Compound::DB00270')",0
"('Compound::DB00332', 'Compound::DB01167')",0
"('Compound::DB00332', 'Compound::DB08820')",2
"('Compound::DB00332', 'Compound::DB06738')",1
"('Compound::DB00332', 'Compound::DB01026')",0
"('Compound::DB00332', 'Compound::DB01227')",1
"('Compound::DB00332', 'Compound::DB04871')",0
"('Compound::DB00332', 'Compound::DB00227')",0
"('Compound::DB00332', 'Compound::DB09280')",8
"('Compound::DB00332', 'Compound::DB00772')",4
"('Compound::DB00332', 'Compound::DB00358')",4
"('Compound::DB00332', 'Compound::DB01043')",4
"('Compound::DB00332', 'Compound::DB00333')",0
"('Compound::DB00332', 'Compound::DB01403')",0
"('Compound::DB00332', 'Compound::DB01233')",4
"('Compound::DB00332', 'Compound::DB00264')",0
"('Compound::DB00332', 'Compound::DB06148')",44
"('Compound::DB00332', 'Compound::DB06595')",0
"('Compound::DB00332', 'Compound::DB00834')",2
"('Compound::DB00332', 'Compound::DB00805')",4
"('Compound::DB00332', 'Compound::DB08893')",1
"('Compound::DB00332', 'Compound::DB00648')",3
"('Compound::DB00332', 'Compound::DB00295')",1
"('Compound::DB00332', 'Compound::DB00486')",22
"('Compound::DB00332', 'Compound::DB01149')",0
"('Compound::DB00332', 'Compound::DB01400')",4
"('Compound::DB00332', 'Compound::DB09048')",2
"('Compound::DB00332', 'Compound::DB00622')",0
"('Compound::DB01029', 'Compound::DB00753')",1
"('Compound::DB01029', 'Compound::DB00883')",1
"('Compound::DB01029', 'Compound::DB01020')",1
"('Compound::DB01029', 'Compound::DB00270')",7
"('Compound::DB01029', 'Compound::DB01221')",0
"('Compound::DB01029', 'Compound::DB06738')",0
"('Compound::DB01029', 'Compound::DB01026')",0
"('Compound::DB01029', 'Compound::DB01009')",0
"('Compound::DB01029', 'Compound::DB00598')",7
"('Compound::DB01029', 'Compound::DB00448')",0
"('Compound::DB01029', 'Compound::DB01259')",0
"('Compound::DB01029', 'Compound::DB01097')",0
"('Compound::DB01029', 'Compound::DB00528')",7
"('Compound::DB01029', 'Compound::DB11560')",0
"('Compound::DB01029', 'Compound::DB01002')",1
"('Compound::DB01029', 'Compound::DB01235')",17
"('Compound::DB01029', 'Compound::DB08918')",0
"('Compound::DB01029', 'Compound::DB00281')",0
"('Compound::DB01029', 'Compound::DB00589')",1
"('Compound::DB01029', 'Compound::DB09198')",0
"('Compound::DB01029', 'Compound::DB00836')",0
"('Compound::DB01029', 'Compound::DB00455')",0
"('Compound::DB01029', 'Compound::DB06725')",0
"('Compound::DB01029', 'Compound::DB00678')",0
"('Compound::DB01029', 'Compound::DB00227')",2
"('Compound::DB01029', 'Compound::DB09212')",1
"('Compound::DB01029', 'Compound::DB09280')",2
"('Compound::DB01029', 'Compound::DB01283')",0
"('Compound::DB01029', 'Compound::DB08932')",7
"('Compound::DB01029', 'Compound::DB00179')",1
"('Compound::DB01029', 'Compound::DB00784')",0
"('Compound::DB01029', 'Compound::DB01065')",0
"('Compound::DB01029', 'Compound::DB00814')",0
"('Compound::DB01029', 'Compound::DB01357')",0
"('Compound::DB01029', 'Compound::DB00333')",0
"('Compound::DB01029', 'Compound::DB00703')",1
"('Compound::DB01029', 'Compound::DB01028')",0
"('Compound::DB01029', 'Compound::DB00968')",7
"('Compound::DB01029', 'Compound::DB00353')",1
"('Compound::DB01029', 'Compound::DB00422')",9
"('Compound::DB01029', 'Compound::DB00849')",7
"('Compound::DB01029', 'Compound::DB00264')",2
"('Compound::DB01029', 'Compound::DB00916')",0
"('Compound::DB01029', 'Compound::DB06595')",0
"('Compound::DB01029', 'Compound::DB00834')",2
"('Compound::DB01029', 'Compound::DB00805')",7
"('Compound::DB01029', 'Compound::DB00370')",0
"('Compound::DB01029', 'Compound::DB01171')",0
"('Compound::DB01029', 'Compound::DB09282')",7
"('Compound::DB01029', 'Compound::DB00471')",0
"('Compound::DB01029', 'Compound::DB00295')",0
"('Compound::DB01029', 'Compound::DB00688')",0
"('Compound::DB01029', 'Compound::DB01024')",1
"('Compound::DB01029', 'Compound::DB00486')",1
"('Compound::DB01029', 'Compound::DB00461')",1
"('Compound::DB01029', 'Compound::DB01183')",0
"('Compound::DB01029', 'Compound::DB00788')",0
"('Compound::DB01029', 'Compound::DB00731')",0
"('Compound::DB01029', 'Compound::DB04861')",7
"('Compound::DB01029', 'Compound::DB09048')",0
"('Compound::DB01029', 'Compound::DB00622')",0
"('Compound::DB00762', 'Compound::DB11633')",2
"('Compound::DB00762', 'Compound::DB00270')",0
"('Compound::DB00762', 'Compound::DB01167')",2
"('Compound::DB00762', 'Compound::DB08820')",2
"('Compound::DB00762', 'Compound::DB01026')",2
"('Compound::DB00762', 'Compound::DB01097')",1
"('Compound::DB00762', 'Compound::DB00589')",1
"('Compound::DB00762', 'Compound::DB00227')",2
"('Compound::DB00762', 'Compound::DB09280')",3
"('Compound::DB00762', 'Compound::DB00353')",1
"('Compound::DB00762', 'Compound::DB00834')",2
"('Compound::DB00762', 'Compound::DB00648')",3
"('Compound::DB00762', 'Compound::DB01149')",2
"('Compound::DB00762', 'Compound::DB09048')",2
"('Compound::DB11633', 'Compound::DB00753')",3
"('Compound::DB11633', 'Compound::DB00883')",2
"('Compound::DB11633', 'Compound::DB01020')",2
"('Compound::DB11633', 'Compound::DB00270')",2
"('Compound::DB11633', 'Compound::DB01167')",2
"('Compound::DB11633', 'Compound::DB08820')",2
"('Compound::DB11633', 'Compound::DB00602')",2
"('Compound::DB11633', 'Compound::DB04845')",2
"('Compound::DB11633', 'Compound::DB01221')",2
"('Compound::DB11633', 'Compound::DB01587')",2
"('Compound::DB11633', 'Compound::DB06738')",2
"('Compound::DB11633', 'Compound::DB01026')",2
"('Compound::DB11633', 'Compound::DB00555')",2
"('Compound::DB11633', 'Compound::DB00448')",2
"('Compound::DB11633', 'Compound::DB01259')",2
"('Compound::DB11633', 'Compound::DB01097')",2
"('Compound::DB11633', 'Compound::DB09078')",2
"('Compound::DB11633', 'Compound::DB00528')",2
"('Compound::DB11633', 'Compound::DB01006')",2
"('Compound::DB11633', 'Compound::DB01002')",2
"('Compound::DB11633', 'Compound::DB06282')",2
"('Compound::DB11633', 'Compound::DB01137')",2
"('Compound::DB11633', 'Compound::DB01227')",2
"('Compound::DB11633', 'Compound::DB08918')",2
"('Compound::DB11633', 'Compound::DB00367')",2
"('Compound::DB11633', 'Compound::DB00451')",2
"('Compound::DB11633', 'Compound::DB00281')",2
"('Compound::DB11633', 'Compound::DB08882')",2
"('Compound::DB11633', 'Compound::DB00589')",2
"('Compound::DB11633', 'Compound::DB08827')",2
"('Compound::DB11633', 'Compound::DB00836')",2
"('Compound::DB11633', 'Compound::DB00455')",2
"('Compound::DB11633', 'Compound::DB04871')",2
"('Compound::DB11633', 'Compound::DB00678')",2
"('Compound::DB11633', 'Compound::DB00227')",2
"('Compound::DB11633', 'Compound::DB09280')",3
"('Compound::DB11633', 'Compound::DB08815')",2
"('Compound::DB11633', 'Compound::DB08932')",2
"('Compound::DB11633', 'Compound::DB00772')",3
"('Compound::DB11633', 'Compound::DB04835')",2
"('Compound::DB11633', 'Compound::DB00643')",2
"('Compound::DB11633', 'Compound::DB00603')",2
"('Compound::DB11633', 'Compound::DB00358')",2
"('Compound::DB11633', 'Compound::DB00814')",2
"('Compound::DB11633', 'Compound::DB01043')",2
"('Compound::DB11633', 'Compound::DB00333')",2
"('Compound::DB11633', 'Compound::DB00563')",2
"('Compound::DB11633', 'Compound::DB01028')",2
"('Compound::DB11633', 'Compound::DB00353')",1
"('Compound::DB11633', 'Compound::DB00849')",3
"('Compound::DB11633', 'Compound::DB00959')",2
"('Compound::DB11633', 'Compound::DB06710')",2
"('Compound::DB11633', 'Compound::DB00264')",2
"('Compound::DB11633', 'Compound::DB00916')",2
"('Compound::DB11633', 'Compound::DB00379')",2
"('Compound::DB11633', 'Compound::DB06148')",2
"('Compound::DB11633', 'Compound::DB01110')",2
"('Compound::DB11633', 'Compound::DB00683')",2
"('Compound::DB11633', 'Compound::DB06595')",2
"('Compound::DB11633', 'Compound::DB00834')",2
"('Compound::DB11633', 'Compound::DB08893')",2
"('Compound::DB11633', 'Compound::DB00370')",2
"('Compound::DB11633', 'Compound::DB00648')",3
"('Compound::DB11633', 'Compound::DB01204')",2
"('Compound::DB11633', 'Compound::DB00745')",2
"('Compound::DB11633', 'Compound::DB00471')",2
"('Compound::DB11633', 'Compound::DB00295')",2
"('Compound::DB11633', 'Compound::DB00688')",2
"('Compound::DB11633', 'Compound::DB09049')",2
"('Compound::DB11633', 'Compound::DB01183')",2
"('Compound::DB11633', 'Compound::DB00731')",2
"('Compound::DB11633', 'Compound::DB01149')",2
"('Compound::DB11633', 'Compound::DB11828')",2
"('Compound::DB11633', 'Compound::DB09048')",2
"('Compound::DB11633', 'Compound::DB00622')",2
"('Compound::DB00753', 'Compound::DB00951')",0
"('Compound::DB00753', 'Compound::DB01064')",26
"('Compound::DB00753', 'Compound::DB00883')",1
"('Compound::DB00753', 'Compound::DB01020')",1
"('Compound::DB00753', 'Compound::DB00270')",1
"('Compound::DB00753', 'Compound::DB01221')",1
"('Compound::DB00753', 'Compound::DB01587')",1
"('Compound::DB00753', 'Compound::DB06738')",1
"('Compound::DB00753', 'Compound::DB00598')",1
"('Compound::DB00753', 'Compound::DB00555')",1
"('Compound::DB00753', 'Compound::DB09078')",6
"('Compound::DB00753', 'Compound::DB00528')",1
"('Compound::DB00753', 'Compound::DB01002')",1
"('Compound::DB00753', 'Compound::DB06282')",1
"('Compound::DB00753', 'Compound::DB01235')",17
"('Compound::DB00753', 'Compound::DB01137')",6
"('Compound::DB00753', 'Compound::DB01227')",1
"('Compound::DB00753', 'Compound::DB08918')",1
"('Compound::DB00753', 'Compound::DB00281')",1
"('Compound::DB00753', 'Compound::DB00455')",1
"('Compound::DB00753', 'Compound::DB00186')",1
"('Compound::DB00753', 'Compound::DB00678')",1
"('Compound::DB00753', 'Compound::DB09280')",3
"('Compound::DB00753', 'Compound::DB08815')",1
"('Compound::DB00753', 'Compound::DB00934')",1
"('Compound::DB00753', 'Compound::DB00737')",1
"('Compound::DB00753', 'Compound::DB01065')",1
"('Compound::DB00753', 'Compound::DB09224')",1
"('Compound::DB00753', 'Compound::DB00371')",1
"('Compound::DB00753', 'Compound::DB00933')",1
"('Compound::DB00753', 'Compound::DB00333')",1
"('Compound::DB00753', 'Compound::DB00703')",1
"('Compound::DB00753', 'Compound::DB01403')",5
"('Compound::DB00753', 'Compound::DB01028')",1
"('Compound::DB00753', 'Compound::DB05246')",1
"('Compound::DB00753', 'Compound::DB00968')",1
"('Compound::DB00753', 'Compound::DB00422')",32
"('Compound::DB00753', 'Compound::DB00849')",1
"('Compound::DB00753', 'Compound::DB00264')",1
"('Compound::DB00753', 'Compound::DB00683')",1
"('Compound::DB00753', 'Compound::DB00834')",6
"('Compound::DB00753', 'Compound::DB00370')",5
"('Compound::DB00753', 'Compound::DB00295')",1
"('Compound::DB00753', 'Compound::DB00486')",5
"('Compound::DB00753', 'Compound::DB04861')",1
"('Compound::DB00753', 'Compound::DB01149')",1
"('Compound::DB00753', 'Compound::DB00622')",1
"('Compound::DB00677', 'Compound::DB00598')",13
"('Compound::DB00677', 'Compound::DB00227')",2
"('Compound::DB00677', 'Compound::DB01357')",3
"('Compound::DB00677', 'Compound::DB00353')",2
"('Compound::DB00677', 'Compound::DB00959')",1
"('Compound::DB00677', 'Compound::DB00264')",13
"('Compound::DB00677', 'Compound::DB00683')",2
"('Compound::DB00677', 'Compound::DB00370')",2
"('Compound::DB00677', 'Compound::DB00764')",1
"('Compound::DB00677', 'Compound::DB04861')",13
"('Compound::DB00677', 'Compound::DB01149')",2
"('Compound::DB00951', 'Compound::DB01167')",3
"('Compound::DB00951', 'Compound::DB06738')",0
"('Compound::DB00951', 'Compound::DB01026')",3
"('Compound::DB00951', 'Compound::DB00598')",0
"('Compound::DB00951', 'Compound::DB00448')",0
"('Compound::DB00951', 'Compound::DB01259')",0
"('Compound::DB00951', 'Compound::DB01235')",4
"('Compound::DB00951', 'Compound::DB08918')",0
"('Compound::DB00951', 'Compound::DB00281')",0
"('Compound::DB00951', 'Compound::DB00589')",1
"('Compound::DB00951', 'Compound::DB01206')",0
"('Compound::DB00951', 'Compound::DB00836')",0
"('Compound::DB00951', 'Compound::DB00455')",0
"('Compound::DB00951', 'Compound::DB04871')",0
"('Compound::DB00951', 'Compound::DB00227')",2
"('Compound::DB00951', 'Compound::DB01283')",0
"('Compound::DB00951', 'Compound::DB08932')",0
"('Compound::DB00951', 'Compound::DB00934')",0
"('Compound::DB00951', 'Compound::DB01065')",0
"('Compound::DB00951', 'Compound::DB00170')",0
"('Compound::DB00951', 'Compound::DB00371')",0
"('Compound::DB00951', 'Compound::DB01071')",0
"('Compound::DB00951', 'Compound::DB00933')",0
"('Compound::DB00951', 'Compound::DB00333')",0
"('Compound::DB00951', 'Compound::DB01577')",0
"('Compound::DB00951', 'Compound::DB01403')",0
"('Compound::DB00951', 'Compound::DB01028')",0
"('Compound::DB00951', 'Compound::DB05246')",0
"('Compound::DB00951', 'Compound::DB00353')",1
"('Compound::DB00951', 'Compound::DB00422')",0
"('Compound::DB00951', 'Compound::DB00849')",0
"('Compound::DB00951', 'Compound::DB00959')",3
"('Compound::DB00951', 'Compound::DB01107')",0
"('Compound::DB00951', 'Compound::DB01233')",0
"('Compound::DB00951', 'Compound::DB00264')",2
"('Compound::DB00951', 'Compound::DB00379')",0
"('Compound::DB00951', 'Compound::DB06148')",0
"('Compound::DB00951', 'Compound::DB00805')",0
"('Compound::DB00951', 'Compound::DB08893')",0
"('Compound::DB00951', 'Compound::DB00370')",0
"('Compound::DB00951', 'Compound::DB01204')",0
"('Compound::DB00951', 'Compound::DB01171')",0
"('Compound::DB00951', 'Compound::DB00764')",3
"('Compound::DB00951', 'Compound::DB00295')",0
"('Compound::DB00951', 'Compound::DB00731')",0
"('Compound::DB00951', 'Compound::DB04861')",2
"('Compound::DB00951', 'Compound::DB01149')",0
"('Compound::DB00951', 'Compound::DB09048')",0
"('Compound::DB00951', 'Compound::DB00622')",0
"('Compound::DB01064', 'Compound::DB00598')",1
"('Compound::DB01064', 'Compound::DB08918')",22
"('Compound::DB01064', 'Compound::DB01577')",1
"('Compound::DB01064', 'Compound::DB01028')",26
"('Compound::DB01064', 'Compound::DB00353')",23
"('Compound::DB01064', 'Compound::DB00264')",29
"('Compound::DB01064', 'Compound::DB00211')",1
"('Compound::DB01064', 'Compound::DB00805')",1
"('Compound::DB01064', 'Compound::DB00370')",1
"('Compound::DB01064', 'Compound::DB01171')",1
"('Compound::DB01064', 'Compound::DB00486')",22
"('Compound::DB01064', 'Compound::DB04861')",29
"('Compound::DB00883', 'Compound::DB01020')",1
"('Compound::DB00883', 'Compound::DB00270')",0
"('Compound::DB00883', 'Compound::DB01167')",0
"('Compound::DB00883', 'Compound::DB08820')",2
"('Compound::DB00883', 'Compound::DB01026')",0
"('Compound::DB00883', 'Compound::DB00598')",1
"('Compound::DB00883', 'Compound::DB00528')",1
"('Compound::DB00883', 'Compound::DB01002')",1
"('Compound::DB00883', 'Compound::DB01235')",17
"('Compound::DB00883', 'Compound::DB00678')",1
"('Compound::DB00883', 'Compound::DB00227')",0
"('Compound::DB00883', 'Compound::DB09280')",8
"('Compound::DB00883', 'Compound::DB00703')",1
"('Compound::DB00883', 'Compound::DB00968')",1
"('Compound::DB00883', 'Compound::DB00849')",7
"('Compound::DB00883', 'Compound::DB00264')",1
"('Compound::DB00883', 'Compound::DB00834')",2
"('Compound::DB00883', 'Compound::DB00648')",3
"('Compound::DB00883', 'Compound::DB09282')",7
"('Compound::DB00883', 'Compound::DB00295')",1
"('Compound::DB00883', 'Compound::DB00486')",1
"('Compound::DB00883', 'Compound::DB04861')",1
"('Compound::DB00883', 'Compound::DB01149')",0
"('Compound::DB00883', 'Compound::DB09048')",2
"('Compound::DB00883', 'Compound::DB00622')",1
"('Compound::DB01020', 'Compound::DB00270')",0
"('Compound::DB01020', 'Compound::DB01167')",0
"('Compound::DB01020', 'Compound::DB08820')",2
"('Compound::DB01020', 'Compound::DB01026')",0
"('Compound::DB01020', 'Compound::DB00598')",1
"('Compound::DB01020', 'Compound::DB00528')",1
"('Compound::DB01020', 'Compound::DB01002')",1
"('Compound::DB01020', 'Compound::DB01235')",17
"('Compound::DB01020', 'Compound::DB00678')",1
"('Compound::DB01020', 'Compound::DB00227')",0
"('Compound::DB01020', 'Compound::DB09280')",8
"('Compound::DB01020', 'Compound::DB00703')",1
"('Compound::DB01020', 'Compound::DB00968')",1
"('Compound::DB01020', 'Compound::DB00849')",7
"('Compound::DB01020', 'Compound::DB00264')",1
"('Compound::DB01020', 'Compound::DB00834')",2
"('Compound::DB01020', 'Compound::DB00648')",3
"('Compound::DB01020', 'Compound::DB09282')",7
"('Compound::DB01020', 'Compound::DB00295')",1
"('Compound::DB01020', 'Compound::DB00486')",1
"('Compound::DB01020', 'Compound::DB04861')",1
"('Compound::DB01020', 'Compound::DB01149')",0
"('Compound::DB01020', 'Compound::DB09048')",2
"('Compound::DB01020', 'Compound::DB00622')",1
"('Compound::DB00270', 'Compound::DB01167')",0
"('Compound::DB00270', 'Compound::DB08820')",2
"('Compound::DB00270', 'Compound::DB00602')",0
"('Compound::DB00270', 'Compound::DB04845')",0
"('Compound::DB00270', 'Compound::DB01221')",0
"('Compound::DB00270', 'Compound::DB01587')",0
"('Compound::DB00270', 'Compound::DB06738')",0
"('Compound::DB00270', 'Compound::DB01026')",0
"('Compound::DB00270', 'Compound::DB00598')",7
"('Compound::DB00270', 'Compound::DB00448')",0
"('Compound::DB00270', 'Compound::DB01259')",0
"('Compound::DB00270', 'Compound::DB09078')",0
"('Compound::DB00270', 'Compound::DB00528')",0
"('Compound::DB00270', 'Compound::DB01006')",0
"('Compound::DB00270', 'Compound::DB01002')",0
"('Compound::DB00270', 'Compound::DB06282')",0
"('Compound::DB00270', 'Compound::DB01235')",17
"('Compound::DB00270', 'Compound::DB01137')",6
"('Compound::DB00270', 'Compound::DB01227')",0
"('Compound::DB00270', 'Compound::DB08918')",0
"('Compound::DB00270', 'Compound::DB00367')",0
"('Compound::DB00270', 'Compound::DB00451')",0
"('Compound::DB00270', 'Compound::DB00281')",0
"('Compound::DB00270', 'Compound::DB00589')",1
"('Compound::DB00270', 'Compound::DB08827')",2
"('Compound::DB00270', 'Compound::DB00836')",0
"('Compound::DB00270', 'Compound::DB00455')",0
"('Compound::DB00270', 'Compound::DB04871')",0
"('Compound::DB00270', 'Compound::DB00678')",0
"('Compound::DB00270', 'Compound::DB00227')",2
"('Compound::DB00270', 'Compound::DB09280')",8
"('Compound::DB00270', 'Compound::DB08815')",2
"('Compound::DB00270', 'Compound::DB08932')",0
"('Compound::DB00270', 'Compound::DB04835')",0
"('Compound::DB00270', 'Compound::DB00643')",0
"('Compound::DB00270', 'Compound::DB00603')",0
"('Compound::DB00270', 'Compound::DB00358')",0
"('Compound::DB00270', 'Compound::DB01065')",9
"('Compound::DB00270', 'Compound::DB00814')",0
"('Compound::DB00270', 'Compound::DB00333')",0
"('Compound::DB00270', 'Compound::DB00703')",1
"('Compound::DB00270', 'Compound::DB01028')",0
"('Compound::DB00270', 'Compound::DB00968')",7
"('Compound::DB00270', 'Compound::DB00353')",1
"('Compound::DB00270', 'Compound::DB00422')",9
"('Compound::DB00270', 'Compound::DB00849')",8
"('Compound::DB00270', 'Compound::DB00959')",0
"('Compound::DB00270', 'Compound::DB06710')",0
"('Compound::DB00270', 'Compound::DB00264')",7
"('Compound::DB00270', 'Compound::DB00916')",0
"('Compound::DB00270', 'Compound::DB00379')",0
"('Compound::DB00270', 'Compound::DB06148')",0
"('Compound::DB00270', 'Compound::DB01110')",0
"('Compound::DB00270', 'Compound::DB00683')",0
"('Compound::DB00270', 'Compound::DB06595')",0
"('Compound::DB00270', 'Compound::DB00834')",2
"('Compound::DB00270', 'Compound::DB09031')",15
"('Compound::DB00270', 'Compound::DB00805')",7
"('Compound::DB00270', 'Compound::DB08893')",0
"('Compound::DB00270', 'Compound::DB00370')",0
"('Compound::DB00270', 'Compound::DB00648')",3
"('Compound::DB00270', 'Compound::DB01171')",7
"('Compound::DB00270', 'Compound::DB00745')",0
"('Compound::DB00270', 'Compound::DB09282')",7
"('Compound::DB00270', 'Compound::DB00471')",0
"('Compound::DB00270', 'Compound::DB00295')",0
"('Compound::DB00270', 'Compound::DB00688')",0
"('Compound::DB00270', 'Compound::DB00486')",1
"('Compound::DB00270', 'Compound::DB09049')",2
"('Compound::DB00270', 'Compound::DB01183')",0
"('Compound::DB00270', 'Compound::DB00731')",0
"('Compound::DB00270', 'Compound::DB04861')",7
"('Compound::DB00270', 'Compound::DB01149')",0
"('Compound::DB00270', 'Compound::DB11828')",0
"('Compound::DB00270', 'Compound::DB09048')",2
"('Compound::DB00270', 'Compound::DB00622')",0
"('Compound::DB01167', 'Compound::DB08820')",2
"('Compound::DB01167', 'Compound::DB00602')",0
"('Compound::DB01167', 'Compound::DB04845')",2
"('Compound::DB01167', 'Compound::DB01221')",0
"('Compound::DB01167', 'Compound::DB01587')",0
"('Compound::DB01167', 'Compound::DB06738')",0
"('Compound::DB01167', 'Compound::DB01026')",0
"('Compound::DB01167', 'Compound::DB00555')",15
"('Compound::DB01167', 'Compound::DB00448')",3
"('Compound::DB01167', 'Compound::DB01259')",2
"('Compound::DB01167', 'Compound::DB09078')",0
"('Compound::DB01167', 'Compound::DB00528')",2
"('Compound::DB01167', 'Compound::DB01006')",0
"('Compound::DB01167', 'Compound::DB01002')",2
"('Compound::DB01167', 'Compound::DB06282')",0
"('Compound::DB01167', 'Compound::DB01137')",6
"('Compound::DB01167', 'Compound::DB01227')",0
"('Compound::DB01167', 'Compound::DB08918')",2
"('Compound::DB01167', 'Compound::DB00367')",0
"('Compound::DB01167', 'Compound::DB00451')",0
"('Compound::DB01167', 'Compound::DB00281')",0
"('Compound::DB01167', 'Compound::DB00589')",1
"('Compound::DB01167', 'Compound::DB08827')",2
"('Compound::DB01167', 'Compound::DB00836')",0
"('Compound::DB01167', 'Compound::DB00455')",0
"('Compound::DB01167', 'Compound::DB04871')",0
"('Compound::DB01167', 'Compound::DB00678')",0
"('Compound::DB01167', 'Compound::DB00227')",2
"('Compound::DB01167', 'Compound::DB09280')",3
"('Compound::DB01167', 'Compound::DB08815')",2
"('Compound::DB01167', 'Compound::DB08932')",2
"('Compound::DB01167', 'Compound::DB04835')",2
"('Compound::DB01167', 'Compound::DB00643')",0
"('Compound::DB01167', 'Compound::DB00603')",2
"('Compound::DB01167', 'Compound::DB00358')",0
"('Compound::DB01167', 'Compound::DB00814')",3
"('Compound::DB01167', 'Compound::DB00333')",2
"('Compound::DB01167', 'Compound::DB01028')",0
"('Compound::DB01167', 'Compound::DB05246')",15
"('Compound::DB01167', 'Compound::DB00353')",2
"('Compound::DB01167', 'Compound::DB00959')",2
"('Compound::DB01167', 'Compound::DB06710')",0
"('Compound::DB01167', 'Compound::DB00264')",2
"('Compound::DB01167', 'Compound::DB00916')",0
"('Compound::DB01167', 'Compound::DB00379')",0
"('Compound::DB01167', 'Compound::DB06148')",0
"('Compound::DB01167', 'Compound::DB01110')",0
"('Compound::DB01167', 'Compound::DB00683')",2
"('Compound::DB01167', 'Compound::DB06595')",0
"('Compound::DB01167', 'Compound::DB00834')",2
"('Compound::DB01167', 'Compound::DB08893')",0
"('Compound::DB01167', 'Compound::DB00370')",0
"('Compound::DB01167', 'Compound::DB00648')",3
"('Compound::DB01167', 'Compound::DB00745')",0
"('Compound::DB01167', 'Compound::DB00764')",2
"('Compound::DB01167', 'Compound::DB00471')",0
"('Compound::DB01167', 'Compound::DB00295')",0
"('Compound::DB01167', 'Compound::DB00688')",0
"('Compound::DB01167', 'Compound::DB09049')",2
"('Compound::DB01167', 'Compound::DB01183')",0
"('Compound::DB01167', 'Compound::DB00731')",0
"('Compound::DB01167', 'Compound::DB01149')",0
"('Compound::DB01167', 'Compound::DB11828')",0
"('Compound::DB01167', 'Compound::DB09048')",2
"('Compound::DB01167', 'Compound::DB00622')",0
"('Compound::DB08820', 'Compound::DB00602')",2
"('Compound::DB08820', 'Compound::DB04845')",2
"('Compound::DB08820', 'Compound::DB01221')",2
"('Compound::DB08820', 'Compound::DB01587')",2
"('Compound::DB08820', 'Compound::DB06738')",2
"('Compound::DB08820', 'Compound::DB01026')",2
"('Compound::DB08820', 'Compound::DB00448')",2
"('Compound::DB08820', 'Compound::DB01259')",2
"('Compound::DB08820', 'Compound::DB09078')",2
"('Compound::DB08820', 'Compound::DB00528')",2
"('Compound::DB08820', 'Compound::DB01006')",2
"('Compound::DB08820', 'Compound::DB01002')",2
"('Compound::DB08820', 'Compound::DB06282')",2
"('Compound::DB08820', 'Compound::DB01227')",2
"('Compound::DB08820', 'Compound::DB08918')",2
"('Compound::DB08820', 'Compound::DB00367')",2
"('Compound::DB08820', 'Compound::DB00451')",2
"('Compound::DB08820', 'Compound::DB00281')",2
"('Compound::DB08820', 'Compound::DB00589')",2
"('Compound::DB08820', 'Compound::DB08827')",2
"('Compound::DB08820', 'Compound::DB00836')",2
"('Compound::DB08820', 'Compound::DB00455')",2
"('Compound::DB08820', 'Compound::DB04871')",2
"('Compound::DB08820', 'Compound::DB00678')",2
"('Compound::DB08820', 'Compound::DB00227')",2
"('Compound::DB08820', 'Compound::DB09280')",3
"('Compound::DB08820', 'Compound::DB08815')",2
"('Compound::DB08820', 'Compound::DB08932')",2
"('Compound::DB08820', 'Compound::DB04835')",2
"('Compound::DB08820', 'Compound::DB00643')",2
"('Compound::DB08820', 'Compound::DB00603')",2
"('Compound::DB08820', 'Compound::DB00358')",2
"('Compound::DB08820', 'Compound::DB00814')",2
"('Compound::DB08820', 'Compound::DB00333')",2
"('Compound::DB08820', 'Compound::DB01028')",2
"('Compound::DB08820', 'Compound::DB00353')",1
"('Compound::DB08820', 'Compound::DB00959')",2
